title,rating
Project X,6.6
Bolt,6.8
Miss Congeniality,6.3
Ted 2,6.3
The Magnificent Seven,6.8
Godzilla vs. Kong,6.3
The Chronicles of Narnia: Prince Caspian,6.5
The Evil Dead,7.4
Planet Terror,7.1
A Walk to Remember,7.3
Little Women,7.8
Austin Powers in Goldmember,6.2
Ice Age: Continental Drift,6.5
Teenage Mutant Ninja Turtles,5.8
EuroTrip,6.6
P.S. I Love You,7
Coming to America,7.1
Rocky IV,6.8
Lara Croft: Tomb Raider,5.7
The Secret in Their Eyes,8.2
What Women Want,6.4
Death Race,6.4
Ghostbusters II,6.6
Shrek Forever After,6.3
Mad Max,6.8
G.I. Joe: The Rise of Cobra,5.7
The Tomorrow War,6.5
Traffic,7.6
The Happening,5
The Gray Man,6.5
"I Love You, Man",7
Oz the Great and Powerful,6.3
A Good Day to Die Hard,5.2
The Emperor's New Groove,7.4
American Wedding,6.3
Hansel & Gretel: Witch Hunters,6.1
Fracture,7.2
Extraction,6.7
The Adam Project,6.7
Love & Other Drugs,6.7
Enchanted,7.1
Finding Neverland,7.7
The Raid: Redemption,7.6
"South Park: Bigger, Longer & Uncut",7.7
The Internship,6.3
Drag Me to Hell,6.6
Willy Wonka & the Chocolate Factory,7.8
Darkest Hour,7.4
Nope,6.8
Straight Outta Compton,7.8
Transporter 2,6.3
Close Encounters of the Third Kind,7.6
The Secret Life of Pets,6.5
Blue Jasmine,7.3
Bad Teacher,5.6
17 Again,6.4
The Number 23,6.4
You Don't Mess with the Zohan,5.6
Who Framed Roger Rabbit,7.7
Basic Instinct,7
The Favourite,7.5
The Hunt for Red October,7.5
Tinker Tailor Soldier Spy,7
The Iron Giant,8.1
Jai Bhim,8.8
The Darjeeling Limited,7.2
The Blues Brothers,7.9
Alien vs. Predator,5.6
Blue Velvet,7.7
Snow White and the Seven Dwarfs,7.6
Brazil,7.9
After Earth,4.8
Erin Brockovich,7.4
The World Is Not Enough,6.4
Dark City,7.6
Underworld: Evolution,6.7
Christmas Vacation,7.5
Resident Evil: Apocalypse,6.1
Wild Tales,8.1
Night at the Museum: Battle of the Smithsonian,6
Prey,7.1
Assassin's Creed,5.6
Space Jam,6.5
The Hitchhiker's Guide to the Galaxy,6.7
Hanna,6.8
Run Lola Run,7.7
Blue Valentine,7.3
Cape Fear,7.3
The Life Aquatic with Steve Zissou,7.2
Air Force One,6.5
The Taking of Pelham 123,6.4
Unstoppable,6.8
Secret Window,6.5
Twister,6.4
Waterworld,6.3
Enola Holmes,6.6
Knight and Day,6.3
Paths of Glory,8.4
The Next Three Days,7.3
Dracula Untold,6.2
Machete,6.6
Harold & Kumar Go to White Castle,7
Enemy,6.9
Shame,7.2
Sausage Party,6.1
Doctor Sleep,7.3
Resident Evil: Extinction,6.2
13 Going on 30,6.2
Robin Hood: Prince of Thieves,6.9
Rocky III,6.8
Tomorrow Never Dies,6.5
Saw III,6.2
The Vow,6.8
Atomic Blonde,6.7
Cars 2,6.2
Central Intelligence,6.3
Chicken Run,7.1
Jungle Cruise,6.6
Lilo & Stitch,7.3
Taken 3,6
Like Stars on Earth,8.3
Cruel Intentions,6.8
Adaptation.,7.7
Elvis,7.3
Spaceballs,7.1
Stargate,7
Dangal,8.3
Chocolat,7.3
Sideways,7.5
The Judge,7.4
Falling Down,7.6
"Girl, Interrupted",7.3
Jarhead,7
Goldfinger,7.7
The English Patient,7.4
The Birds,7.6
Bright,6.3
Carrie,7.4
A Million Ways to Die in the West,6.1
Percy Jackson & the Olympians: The Lightning Thief,5.8
First Man,7.3
Side Effects,7.1
Pocahontas,6.7
X-Men: Dark Phoenix,5.7
Scream 2,6.3
Memories of Murder,8.1
The Golden Compass,6.1
PK,8.1
Wrath of the Titans,5.7
Baywatch,5.5
A Knight's Tale,6.9
The Thin Red Line,7.6
Akira,8
The Girl on the Train,6.5
Cinderella Man,8
The Man from Earth,7.9
American Made,7.1
Red Sparrow,6.6
Upgrade,7.5
Happy Feet,6.4
Jupiter Ascending,5.3
The Danish Girl,7.1
Swordfish,6.5
The Karate Kid,6.2
Charlie's Angels,5.6
Eagle Eye,6.6
Beverly Hills Cop,7.3
Desperado,7.1
This Means War,6.3
The Last King of Scotland,7.6
Talladega Nights: The Ballad of Ricky Bobby,6.6
The Mask of Zorro,6.8
Rushmore,7.6
Ghostbusters: Afterlife,7.1
Dazed and Confused,7.6
The Crow,7.5
The Fly,7.6
Legend,6.9
Point Break,7.2
The Seventh Seal,8.1
The Jungle Book,7.6
Godzilla: King of the Monsters,6
Shark Tale,6
The Change-Up,6.3
The Age of Adaline,7.2
City Lights,8.5
Ronin,7.2
The Ninth Gate,6.7
K-PAX,7.4
The Woman in Black,6.4
Battle Royale,7.6
About a Boy,7.1
Melancholia,7.1
Grindhouse,7.5
Madagascar 3: Europe's Most Wanted,6.8
Layer Cake,7.3
The Expendables 3,6.1
Valerian and the City of a Thousand Planets,6.4
Event Horizon,6.6
The Assassination of Jesse James by the Coward Robert Ford,7.5
Zombieland: Double Tap,6.7
Anchorman 2: The Legend Continues,6.3
REC,7.4
Wrath of Man,7.1
Tomorrowland,6.4
The Apartment,8.3
Mama,6.2
The Longest Yard,6.4
Tucker and Dale vs Evil,7.5
The Road Warrior,7.6
Black Mass,6.9
The Bank Job,7.2
Breakfast at Tiffany's,7.6
Hostel,5.9
Planet of the Apes,8
G.I. Joe: Retaliation,5.7
Hero,7.9
High Fidelity,7.4
Army of Darkness,7.4
6 Underground,6.1
Independence Day: Resurgence,5.2
Terminator: Dark Fate,6.2
Mud,7.4
The Abyss,7.5
xXx,5.8
Promising Young Woman,7.5
Deep Impact,6.2
Battle Los Angeles,5.7
Demolition Man,6.7
The Trial of the Chicago 7,7.7
Pi,7.3
Incendies,8.3
Blade: Trinity,5.8
Get Him to the Greek,6.3
30 Days of Night,6.6
Rise of the Guardians,7.2
25th Hour,7.6
Sleepless in Seattle,6.8
Cinderella,6.9
The Invisible Guest,8
Lethal Weapon 2,7.2
Inferno,6.2
Mighty Morphin Power Rangers,6.5
Tyrant,7.7
Devilman: Crybaby,7.6
Ófærð,8
Quicksand,7.4
Jesus of Nazareth,8.5
The Mighty Boosh,8.4
The Wilds,7.3
Van Helsing,6.2
Hustle,8.2
Big Sky,6.8
The Get Down,8.2
Transparent,7.8
Crashing,7.6
Boruto: Naruto Next Generations,6.7
Guardian: The Lonely and Great God,8.6
Abbott Elementary,8.2
A League of Their Own,7.5
Wentworth,8.6
Storm of the Century,7.3
The Adventures of Sherlock Holmes,8.7
The Gift,7
Man vs. Wild,8.2
The Musketeers,7.8
Good Luck Charlie,7.1
That '90s Show,6.4
American Horror Stories,6.2
Killjoys,7.2
Hitler: The Rise of Evil,7.2
Trigun,8.2
Dirty John,7.2
Bewitched,7.6
Bad Sisters,8.3
Digimon: Digital Monsters,7.3
The Transformers,8
Mildred Pierce,7.6
Hung,7.2
The Bold Type,7.8
Chucky,7.3
"The Adventures of Jimmy Neutron, Boy Genius",6.7
Big Love,7.7
Ben 10,7.4
TURN: Washington's Spies,8.1
The Unit,8
Teen Titans Go!,5.4
The English,7.9
Frontier,7.1
Fortitude,7.3
Vigil,7.4
The Jetsons,7
The Silent Sea,6.9
Time,8.2
MacGyver,5.3
Yu-Gi-Oh!,7.3
Dr. Stone,8.1
Portlandia,7.8
The Summer I Turned Pretty,7.4
American Idol,4.2
The Fame Game,6.8
Inspector Gadget,6.7
Perception,7.5
Friends from College,6.9
Last Resort,7.3
Invader ZIM,8.4
Harry & Meghan,4.9
Royal Pains,7.1
Waco,7.9
Sanctuary,7.3
Prodigal Son,7.7
Ripper Street,8.1
Moonlighting,7.6
Hell's Kitchen,7.1
Jane Eyre,8.3
My Little Pony: Friendship Is Magic,7.7
Undone,8.2
Anne of Green Gables,8.5
Daybreak,6.7
Kursadzije,8.4
Queer as Folk,8.5
Poker Face,8
Ramayan,9
Perry Mason,7.6
RuPaul's Drag Race,8.5
Winning Time: The Rise of the Lakers Dynasty,8.3
Crazy Ex-Girlfriend,7.8
Codename: Kids Next Door,7.2
The Midnight Gospel,8.2
Reno 911!,7.9
Awake,7.9
My So-Called Life,8.4
Gavin & Stacey,8.2
Cloak & Dagger,6.6
Everything Sucks!,7.5
Lovesick,8
Knightfall,6.8
I'm Alan Partridge,8.6
Isler Güçler,8.6
Rocko's Modern Life,7.9
From Dusk Till Dawn: The Series,6.8
Ringer,6.9
Baby Daddy,7.3
Vincenzo,8.4
Avenue 5,6.6
Them,7.4
Cow and Chicken,6.6
Ghosts,7.9
Just Shoot Me!,6.9
The Returned,8.1
Bull,7.1
I Know This Much Is True,8.1
Drawn Together,7.1
Catastrophe,8.2
Without a Trace,7
C.B. Strike,7.9
That's So Raven,6.6
Dash & Lily,7.5
Paradise PD,6.8
Doctor Foster: A Woman Scorned,7.6
Breathe,8.3
The Rehearsal,8.6
The Addams Family,8
Chip 'n Dale: Rescue Rangers,7.6
Absolutely Fabulous,8.2
The Secret Life of the American Teenager,4.9
Tales from the Loop,7.4
Dave,8.3
Feud,8.4
Jackie Chan Adventures,7.4
Dead Set,7.6
Drop Dead Diva,7.5
Go On,7.5
How I Met Your Father,5.5
Dota: Dragon's Blood,7.8
Pan Am,7
Medici,7.9
Ghost in the Shell: Stand Alone Complex,8.5
Psycho-Pass,8.2
Mahabharat,9
Unforgettable,6.8
Tehran,7.6
Shetland,8.2
Snowfall,8.2
TVF Tripling,8.5
Mr Inbetween,8.6
Dinosaurs,7.5
"Re: Zero, Starting Life in Another World",8.1
Enaaya,4.8
Looking,8.2
Kim's Convenience,8.2
Mayans M.C.,7.6
The Penguins of Madagascar,7.5
The Suite Life on Deck,6.3
Sweet Magnolias,7.3
Vikingane,7.7
The Capture,7.9
The Pink Panther Show,7.6
Intelligence,6.8
Rurouni Kenshin,8.5
Caliphate,8.2
Lizzie McGuire,6.6
Insecure,8
Happy Days,7.4
Friday Night Dinner,8.1
Criminal: UK,7.6
The Eric Andre Show,8.6
Avrupa Yakasi,8.6
Bosch: Legacy,8.5
Star Trek: Lower Decks,7.5
Bicchoo Ka Khel,7.1
Night Sky,7.4
Star Wars: Visions,7
Queer Eye,8.5
The Kingdom,8.2
The Smurfs,7.2
Who Is America?,8.3
FBI,7
Doug,7.4
True Story,7.4
The 10th Kingdom,8.2
Sliders,7.4
Stargirl,7.2
Blood of Zeus,7.5
El Chapo,7.8
Operation MBBS,8.4
Kidding,8
Melissa & Joey,7
Tokyo Revengers,8
Glitch,7.2
Gurren Lagann,8.3
Police Squad!,8.4
Garth Marenghi's Darkplace,8.5
Danny Phantom,7.1
Leverage: Redemption,8.2
Apharan,8.3
Ghosts,8.3
Masum,8.3
He-Man and the Masters of the Universe,7.5
NCIS: New Orleans,6.8
Içerde,8.1
Workin' Moms,7.8
Genius,8.2
JAG,6.6
"Love, Victor",8
Final Draft,2.2
The Lying Game,7.3
The Tick,7.4
Family Ties,7.2
Paurashpur,3.7
Outcast,7.3
The Devil's Hour,7.7
Please Like Me,8.5
Body of Proof,7.1
Girlboss,7
Crime Scene: The Vanishing at the Cecil Hotel,6
Ascension,7.1
Catch-22,7.7
Bitten,6.9
Clusterf**k: Woodstock '99,7.4
Shrinking,8
Ned's Declassified School Survival Guide,7.4
Fresh Meat,7.8
The Adventures of Tintin,8.3
The Tonight Show Starring Jimmy Fallon,7.1
Late Night with Conan O'Brien,8.2
Human Target,7.8
The Drew Carey Show,6.9
FLCL,8.1
The Future Diary,7.5
Deadly Class,7.5
Candy,7.2
Des,7.6
The I-Land,4.6
Thundercats,7.9
The Tourist,7
America's Next Top Model,5.6
Undercover,7.8
Gullak,9.1
My Mad Fat Diary,8.4
666 Park Avenue,6.8
Young Rock,7.9
"I, Claudius",8.8
Crash Landing on You,8.7
Chainsaw Man,8.5
The Blair Witch Project,6.5
The Sting,8.3
Nobody,7.4
Enemy at the Gates,7.5
How the Grinch Stole Christmas,6.3
The Village,6.6
True Lies,7.3
Murder on the Orient Express,6.5
The Lobster,7.1
Cinema Paradiso,8.5
Blow,7.5
RoboCop,7.6
Unknown,6.8
Lincoln,7.3
Lethal Weapon,7.6
Seven Psychopaths,7.1
War for the Planet of the Apes,7.4
Me Before You,7.4
Hotel Transylvania,7
Final Destination,6.7
The A-Team,6.7
The Adjustment Bureau,7
GoldenEye,7.2
Dog Day Afternoon,8
El Camino: A Breaking Bad Movie,7.3
For a Few Dollars More,8.2
American Pie 2,6.4
Dawn of the Dead,7.3
Hook,6.8
Sinister,6.8
Vicky Cristina Barcelona,7.1
First Blood,7.7
Wind River,7.7
Jumanji: The Next Level,6.7
Changeling,7.8
Noah,5.8
Total Recall,6.2
Saw II,6.6
Batman & Robin,3.7
Toy Story 4,7.7
Grown Ups,5.9
The Intern,7.1
Maze Runner: The Scorch Trials,6.3
Paul,6.9
Batman Forever,5.4
Chappie,6.8
RocknRolla,7.2
21,6.8
The Matrix Resurrections,5.7
Bad Boys II,6.6
The Grey,6.7
Focus,6.6
Perfume: The Story of a Murderer,7.5
Dodgeball: A True Underdog Story,6.7
Walk the Line,7.8
Chronicle,7
Sunshine,7.2
End of Watch,7.6
Identity,7.3
Crank,6.9
Das Boot,8.4
Mamma Mia!,6.5
The Twilight Saga: Breaking Dawn - Part 2,5.5
Alien: Resurrection,6.2
Ice Age: Dawn of the Dinosaurs,6.9
Battleship,5.8
The Twilight Saga: Eclipse,5
Just Go with It,6.4
Glass,6.6
The Reader,7.6
Star Trek Beyond,7
The Bucket List,7.4
Bridget Jones's Diary,6.8
It Follows,6.8
Valkyrie,7.1
Enemy of the State,7.3
Spy,7
Meet Joe Black,7.2
Eastern Promises,7.6
How to Lose a Guy in 10 Days,6.4
A Separation,8.3
The Great Escape,8.2
Escape Plan,6.7
The Tourist,6
Philadelphia,7.7
Singin' in the Rain,8.3
Modern Times,8.5
Airplane!,7.7
A Nightmare on Elm Street,7.4
Lawless,7.2
Sucker Punch,6
Birds of Prey,6
Austin Powers: International Man of Mystery,7
The Elephant Man,8.2
Paranormal Activity,6.3
Ender's Game,6.6
The Twilight Saga: Breaking Dawn - Part 1,4.9
The Descendants,7.3
Minions,6.4
Pitch Black,7.1
Southpaw,7.3
The Beach,6.6
Amores Perros,8.1
The Artist,7.9
The Road,7.2
San Andreas,6.1
Ghost Rider,5.3
National Treasure: Book of Secrets,6.5
The Divergent Series: Insurgent,6.2
A History of Violence,7.4
Ad Astra,6.5
Ben-Hur,8.1
The Lincoln Lawyer,7.3
Black Panther: Wakanda Forever,6.8
The Fountain,7.2
Don Jon,6.5
The Boondock Saints,7.7
What's Eating Gilbert Grape,7.7
"Me, Myself & Irene",6.6
The Sound of Music,8.1
Lion,8
I Am Number Four,6.1
Cruella,7.3
Game Night,6.9
Cloudy with a Chance of Meatballs,6.9
A Quiet Place Part II,7.2
21 Grams,7.6
Natural Born Killers,7.2
Fantastic Mr. Fox,7.9
Dirty Dancing,7
Disturbia,6.8
Coraline,7.7
Austin Powers: The Spy Who Shagged Me,6.6
Knowing,6.2
The Lone Ranger,6.4
Hercules,7.3
Mr. Nobody,7.8
The Fate of the Furious,6.6
Hidden Figures,7.8
The Platform,7
Life,6.6
Hell or High Water,7.6
Orphan,7
Cube,7.2
Rambo,7
The Hitman's Bodyguard,6.9
Old School,7
Ghostbusters: Answer the Call,6.8
Predators,6.4
Gandhi,8
The Adventures of Tintin,7.3
No Strings Attached,6.2
Warm Bodies,6.8
The Passion of the Christ,7.2
Silent Hill,6.5
Role Models,6.8
Chicago,7.2
The Invisible Man,7.1
Romeo + Juliet,6.7
Rio,6.9
Madagascar: Escape 2 Africa,6.6
The Chronicles of Riddick,6.6
Mother!,6.6
Black Adam,6.3
Mars Attacks!,6.4
Venom: Let There Be Carnage,5.9
Transcendence,6.2
Happy Gilmore,7
Tarzan,7.3
RoboCop,6.1
Gremlins,7.3
Body of Lies,7
Jason Bourne,6.6
Stranger Than Fiction,7.6
True Romance,7.9
Encanto,7.2
The Babadook,6.8
The Descent,7.2
The Karate Kid,7.3
Munich,7.5
Kiss Kiss Bang Bang,7.5
Train to Busan,7.6
The Impossible,7.5
The Purge,5.7
The Girl Next Door,6.7
Sleepers,7.5
Shakespeare in Love,7.1
Primal Fear,7.7
War Dogs,7.1
Big,7.3
The Great Dictator,8.4
White House Down,6.3
Ip Man,8
When Harry Met Sally...,7.7
Safe House,6.7
Master and Commander: The Far Side of the World,7.4
Clueless,6.9
Clerks,7.7
Legally Blonde,6.4
Rush Hour 2,6.6
The Boy in the Striped Pajamas,7.7
Ocean's Eight,6.3
The Lighthouse,7.4
Napoleon Dynamite,6.9
The Ides of March,7.1
Closer,7.2
Sunset Blvd.,8.4
Cowboys & Aliens,6
Thank You for Smoking,7.5
"I, Tonya",7.5
The Bridge on the River Kwai,8.2
Blade II,6.7
Captain Fantastic,7.8
Big Daddy,6.4
The Ugly Truth,6.4
Ghost,7.1
Ace Ventura: When Nature Calls,6.4
Planet of the Apes,5.7
Die Another Day,6.1
Carlito's Way,7.9
Everest,7.1
Rocky Balboa,7.1
King Arthur: Legend of the Sword,6.7
Rosemary's Baby,8
A Fistful of Dollars,7.9
The Northman,7.1
Dogma,7.3
Get Smart,6.5
Uncharted,6.3
Match Point,7.6
Pain & Gain,6.4
Chef,7.3
The Polar Express,6.6
Let the Right One In,7.9
Remember the Titans,7.8
The Croods,7.2
Anger Management,6.2
Butch Cassidy and the Sundance Kid,8
Ghost in the Shell,6.3
You've Got Mail,6.7
Garden State,7.4
Fast & Furious Presents: Hobbs & Shaw,6.5
Misery,7.8
Tomb Raider,6.3
Gangster Squad,6.7
American Reunion,6.7
The Lost Room,8.1
The Pillars of the Earth,8
Anatomy of a Scandal,7
Your Lie in April,8.6
Lost Girl,7.6
Dragon Ball Super,8.3
American Vandal,8.1
Black Summer,6.6
I Am Groot,6.7
Queen of the South,8
Frozen Planet,9
Anger Management,6.5
Pinky and the Brain,7.8
Cursed,5.9
Tokyo Vice,8
Das Boot,8.9
Conversations with a Killer: The Ted Bundy Tapes,7.7
Life on Mars,8.4
Dharma & Greg,6.4
Behzat Ç.: Bir Ankara Polisiyesi,8.9
Years and Years,8.3
Flames,8.9
Lilyhammer,7.9
Generation War,8.4
Damages,8.1
The Langoliers,6.1
Keeping Up with the Kardashians,2.8
Hercules: The Legendary Journeys,6.4
Patrick Melrose,8
The Order,6.7
Covert Affairs,7.3
Pose,8.6
The Offer,8.7
Man vs. Bee,6.7
Insatiable,6.5
The Deuce,8.1
Helix,6.7
Willow,5.6
Kyle XY,7.5
Roswell,7.5
The Good Fight,8.3
The Act,7.9
Station Eleven,7.6
StartUp,7.8
Kim Possible,7.2
Our Flag Means Death,7.8
Evil Genius: The True Story of America's Most Diabolical Bank Heist,7.5
Alphas,7.2
Invasion,6
Spin City,7.3
Medium,7.1
The White Queen,7.7
Mumbai Diaries 26/11,8.7
The Fosters,8
And Just Like That...,5.7
Cold Case,7.6
Outer Range,7.1
Baywatch,5.4
Forbrydelsen,8.4
The Staircase,7.1
Batman Beyond,8.1
Angels in America,8.1
Victoria,8.2
The Resident,7.8
The Dropout,7.5
Counterpart,8
Evil,7.7
Heroes Reborn,6.7
Family Matters,6.6
The Carrie Diaries,7
My Wife and Kids,6.9
The Frog,8.2
SEAL Team,7.8
Las Vegas,7.4
Under the Banner of Heaven,7.5
Fuller House,6.7
Endeavour,8.6
Call the Midwife,8.6
Barbarians,7.2
Nurse Jackie,7.8
The Missing,8.2
Pieces of Her,6.3
Mythic Quest,7.7
Ethos,8.5
Vice Principals,8
Haikyu!!,8.7
Spy x Family,8.5
Borgen,8.5
Racket Boys,4.3
First Kill,6.5
Hatfields & McCoys,7.9
Night Stalker: The Hunt for a Serial Killer,7.5
Miami Vice,7.5
College Romance,8.4
The Stand,5.6
Rise of Empires: Ottoman,7.9
Top Boy,8.4
The L Word,7.7
Southland,8.5
Inhumans,4.9
Dragon Ball GT,6.8
I Love Lucy,8.5
Masters of the Universe: Revelation,5.4
Private Practice,6.8
Undercover,8.9
Star Wars: Clone Wars,7.8
Runaways,6.9
JoJo's Bizarre Adventure,8.5
Rescue Me,8.3
You're the Worst,8.1
The Closer,7.8
"Magnum, P.I.",7.5
Harper's Island,7.4
Human Planet,9
Rectify,8.3
ZeroZeroZero,8.1
Anne Boleyn,5.6
Chicago Med,7.6
The Midnight Club,6.5
Inside Look: The People v. O.J. Simpson - American Crime Story,8.4
It's Okay to Not Be Okay,8.6
1923,8.5
Better Off Ted,8.2
Mike & Molly,6.5
Firefly Lane,7.4
Victorious,7
The Venture Bros.,8.6
Witches of East End,7.5
The World at War,9.2
3%,7.3
Future Man,7.7
Babylon Berlin,8.4
Recess,7.9
Jackass,7.3
Fresh Off the Boat,7.8
Nashville,7.7
The Event,7
Dekalog,9
Law & Order: Criminal Intent,7.5
Black Lightning,6.1
8 Simple Rules,7
Swamp Thing,7.4
Being Human,7.5
7th Heaven,5.2
Solar Opposites,8
Black Clover,8.3
"Murder, She Wrote",7.1
Jeffrey Epstein: Filthy Rich,7.1
Daria,8.1
'Allo 'Allo!,8.4
The Mist,5.4
Hellbound,6.6
Aqua Teen Hunger Force,7.7
Why Women Kill,8.3
Dear White People,6.3
Akame ga Kill!,7.8
Survivor,7.5
Being Human,7.8
House of Lies,7.4
The Gilded Age,8
The Vietnam War,9.1
The Dark Crystal: Age of Resistance,8.4
Fairy Tail,7.9
Caprica,7.1
S.W.A.T.,7.1
The Nevers,7.4
The Staircase,7.8
Escape at Dannemora,7.9
Salem's Lot,6.7
Switched at Birth,7.7
Homecoming,7.4
Permanent Roommates,8.6
Tales from the Crypt,8
Zoo,6.6
Mozart in the Jungle,8.1
Halo 4: Forward Unto Dawn,6.7
From,7.6
The Muppet Show,8.4
Sex/Life,5.5
Letterkenny,8.7
River,8
Mystery Science Theater 3000,8.7
Lois & Clark: The New Adventures of Superman,6.7
Little Britain,7.7
Tales of the Jedi,8.2
Unforgotten,8.3
Rose Red,6.6
Away,6.6
Greek,7.6
The Dragon Prince,8.3
The Grim Adventures of Billy & Mandy,7.7
Moonlight,7.6
Reaper,7.8
Brothers & Sisters,7.4
Devious Maids,7.8
Animaniacs,7.9
Conan,8.2
Little House on the Prairie,7.5
Studio 60 on the Sunset Strip,8.3
Wet Hot American Summer: First Day of Camp,7.3
Salem,7.1
War & Peace,8.1
Extant,6.5
Scenes from a Marriage,8.1
Hellsing Ultimate,8.2
Undercover,7.8
Farzi,8.5
Violet Evergarden,8.4
United States of Tara,8
The Thick of It,8.7
Camelot,6.5
Yeh Meri Family,9
The Beatles: Get Back,9
Black-ish,7.3
Inside Job,7.7
Vinyl,7.7
Mad About You,6.7
Madam Secretary,7.7
Younger,7.8
Delhi Crime,8.5
Jersey Shore,3.8
Dominion,6.7
Lonesome Dove,8.7
Sweet Home,7.3
CatDog,6.5
Olive Kitteridge,8.3
The Sex Lives of College Girls,7.8
We Own This City,7.6
The Patient,7
The Ren & Stimpy Show,7.5
Wynonna Earp,7.3
Vis a vis,8.2
Dynasty,7.3
Death in Paradise,7.8
The Keepers,8
The Politician,7.5
The Librarians,7.2
Dragon Ball Z Kai,8.3
Mr. Mercedes,7.8
I May Destroy You,8.1
Jackie Brown,7.5
Solo: A Star Wars Story,6.9
Scream,7.4
Moonrise Kingdom,7.8
Jumanji,7
Ocean's Thirteen,6.9
Bird Box,6.6
The Gentlemen,7.8
10 Things I Hate About You,7.3
Eternals,6.3
Thor: Love and Thunder,6.3
The Expendables,6.4
Eyes Wide Shut,7.5
Seven Samurai,8.6
Shazam!,7
Mission: Impossible II,6.1
The Nightmare Before Christmas,7.9
Due Date,6.5
Jack Reacher,7
My Neighbor Totoro,8.1
Pineapple Express,6.9
Moana,7.6
True Grit,7.6
The Rock,7.4
The Deer Hunter,8.1
How to Train Your Dragon 2,7.8
TRON: Legacy,6.8
Being John Malkovich,7.8
Meet the Parents,7
Mission: Impossible - Fallout,7.7
Up in the Air,7.4
The Blind Side,7.6
National Treasure,6.9
Midsommar,7.1
Shooter,7.1
Soul,8
Burn After Reading,7
Click,6.4
The Interview,6.5
Pearl Harbor,6.2
Kingsman: The Golden Circle,6.7
Total Recall,7.5
The Nice Guys,7.3
The Hunt,8.3
Real Steel,7
The Hunger Games: Mockingjay - Part 2,6.5
Equilibrium,7.3
10 Cloverfield Lane,7.2
The Simpsons Movie,7.3
The Proposal,6.7
Hellboy,6.8
Annihilation,6.8
50/50,7.6
Les Misérables,7.5
Once Upon a Time in the West,8.5
Fantastic Four,5.7
Pretty Woman,7.1
Hereditary,7.3
North by Northwest,8.3
The Mummy Returns,6.4
Chinatown,8.2
Interview with the Vampire: The Vampire Chronicles,7.5
Jurassic Park III,5.9
Hugo,7.5
Kong: Skull Island,6.6
The Book of Eli,6.8
Fifty Shades of Grey,4.2
The Secret Life of Walter Mitty,7.3
Jurassic World: Fallen Kingdom,6.1
Lord of War,7.6
Hitch,6.6
From Dusk Till Dawn,7.2
Notting Hill,7.2
Bullet Train,7.3
The Hangover Part III,5.8
